label,rnd_seed,features,main_text,tokens,tok_per_sec
TEST1,431534213962,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth named Jerry. It was a shiny and unique toy that she liked to play with. But Jerry was shy and didn't know how to smile. Lily wanted to help Jerry feel happy, so she said, ""Let's spend time together and draw pictures!"" Jerry thought this was a great idea and they spent the whole day drawing and coloring pictures. They had so much fun! 
Later that day, Max came to visit Lily. He saw how much fun Lily and Jerry were having and felt sorry for not seeing Jerry happy. Max said, ""I wish I could play with you and be friends."" Lily replied, ""It's okay, Max. We can play together and have fun too!"" And from that day on, Lily and Max spent many days spent time together, drawing and crayons.",186,4.386401
TEST2,869440600474,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth in the park. She was so happy to see it that she ran to the shiny object. 
The shoglooking Shog said, ""Hi, Lily! I'm here to celebrate your birthday!""
Lily was so excited. She hugged the shaved Shog again and they both celebrated.
""Let's celebrate with a party!"" said Lily.
""Great!"" said the Shog.
So Lily and Shog had a special party at the park. Everyone was so happy and they celebrated very well. They had a very special day celebrating. 
Lily and Shog were having so much fun that they did a very kind celebrate. When they were done, they hugged each other and said goodbye. 
Lily went home with her shiny object and smiled. It was a memory she'd found in Shog, which made her very happy.",209,1.007690
TEST2,869440600474,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth in the park. She was so happy to see it that she ran to the shiny object. 
The shoglooking Shog said, ""Hi, Lily! I'm here to celebrate your birthday!""
Lily was so excited. She hugged the shaved Shog again and they both celebrated.
""Let's celebrate with a party!"" said Lily.
""Great!"" said the Shog.
So Lily and Shog had a special party at the park. Everyone was so happy and they celebrated very well. They had a very special day celebrating. 
Lily and Shog were having so much fun that they did a very kind celebrate. When they were done, they hugged each other and said goodbye. 
Lily went home with her shiny object and smiled. It was a memory she'd found in Shog, which made her very happy.",209,4.342643
TEST3,1388517112099,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth. She asked him, ""What do you want?"" He said, ""I want to find something in the park."" Lily said, ""That's incredible! I want to find it!"" 
They continued walking together until they found a picnic table. It was full of mild sandwiches and treats. The Shog gasped, ""This is incredible! I'm so happy it's here!"" 
Then Lily asked him, ""Do you want some of my food?"" The Shog said, ""Yes please!"" 
Lily and Shog both enjoyed the picnic and decided to remain together and share with the other people at the park.",155,1.282613
TEST3,1388517112099,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth. She asked him, ""What is your name?"" He replied, ""My name is Shape. Do you want to play with me?"" Lily replied, ""Yes, I love to play with you."" 
They started playing hide and seek. Lily was having so much fun hiding behind a big tree. Shapeg Dan started to laugh and clap his hands. Lily noticed that Shape was very tall and made a big shadow on the ground. She asked Shape, ""What are you doing?"" Shape replied, ""I am helping my friends find each other."" 
Lily was amazed that Shape could count. She asked, ""Can you help me count too?"" Shape smiled and said, ""Of course I can!"" He showed Lily how to count and they both laughed and laughed. Lily had a great time playing with Shape and teaching him how to count. From that day on, Lily and Shape were the best of friends and they always played together.",220,1.006826
TEST3,1388517112099,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth. She asked him, ""What is your name?"" He replied, ""My name is Shape. Do you want to play with me?"" Lily replied, ""Yes, I love to play with you."" 
They started playing hide and seek. Lily was having so much fun hiding behind a big tree. Shapeg Dan started to laugh and clap his hands. Lily noticed that Shape was very tall and made a big shadow on the ground. She asked Shape, ""What are you doing?"" Shape replied, ""I am helping my friends find each other."" 
Lily was amazed that Shape could count. She asked, ""Can you help me count too?"" Shape smiled and said, ""Of course I can!"" He showed Lily how to count and they both laughed and laughed. Lily had a great time playing with Shape and teaching him how to count. From that day on, Lily and Shape were the best of friends and they always played together.",220,4.326640
TEST3,1388517112099,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth. She asked him, ""What do you recommend we do?""
The Shogement smiled and said, ""Let's go explore a mystery of a bottle of bubbly water!""
Lily agreed and the Shogbornero that smiled. They explored the entire, looking for the bottle of water. But it was not easy to find. 
Finally, they found a clear bottle. The Shter lotster turned out to be the one that was keeping the water in the bottle. He shouted, ""My water bottle is here!""
The Sheterinicicage figure went to have fun and the soap that was left had led to a fair. The Shterlow Matt was so happy!
The Sharing supply of soap, Lily and Shogam man had the perfect treat!",186,4.521617
TEST4,1824511963715,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth named Will. She was happy to see him and asked, ""Will, why do you sit in my folder?""
Will replied, ""I stay in my folder and keep it safe and sound.""
Lily thought for a moment and said, ""Would you like me to make it fly? It will help me find something to spin in my folder to keep it safe?""
Will smiled and said, ""Yes, I would like that very much.""
So Lily took Will to a magical patch of flowers and made a toy airplane for him. Will was amazed and said, ""Thank you, Lily. That was very nice of you.""
Lily smiled and said, ""You're welcome, Will. Now let's see what happens.""
Will then got back into his folder and zipped it around the room. Lily watched him carefully and said, ""Wow, he's so cool! You're really brave.""
Will smiled and said, ""Thanks, Lily. I'm glad you came to see me. Maybe one day you'll become a pilot like me.""",245,1.269473
TEST4,1824511963715,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth named Finire. He was happy to meet Lily and they became friends. Fogry and Sally liked to play and chat. Lily liked Finire and Fog exercise. Fog gives Lily lots of treats, like pizza and juice. Lily said goodbye to Foger and thanked Finper for being her friend. 
Later, Lily and Fininas went to the park. Lily took Finay with her. When they got there, Lily showed Finnight Foger her jewelry. Foc usual looking for jewelry but couldn't find them. Suddenly, Finire started to cry. Lily looked around and saw something shiny under a bush. It was Foger's jewelry! Lily was so happy to find Fogelor and they ran back home together. 
Lily hugged Foger and said goodbye. She felt so happy to have her best friend again.",230,1.005120
TEST4,1824511963715,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth named Finire. He was happy to meet Lily and they became friends. Fogry and Sally liked to play and chat. Lily liked Finire and Fog exercise. Fog gives Lily lots of treats, like pizza and juice. Lily said goodbye to Foger and thanked Finper for being her friend. 
Later, Lily and Fininas went to the park. Lily took Finay with her. When they got there, Lily showed Finnight Foger her jewelry. Foc usual looking for jewelry but couldn't find them. Suddenly, Finire started to cry. Lily looked around and saw something shiny under a bush. It was Foger's jewelry! Lily was so happy to find Fogelor and they ran back home together. 
Lily hugged Foger and said goodbye. She felt so happy to have her best friend again.",230,4.295318
TEST4,1824511963715,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth named Spinny. He was unique because he had two eyes and a big mouth. He was also white and had a button on his back.
Lily asked Spinny if she could try to match his eyes. Spinny smiled and said, ""Of course!"" So, they looked at Lily's eyes together and tried to match them.
Lily felt happy when she was matching her eyes. She said to Spinny, ""Thank you, Spinny. You are so unique!"" Spinny nodded and said, ""I love to teach my friends new things."" And they continued to play and match their noses together.",147,4.612513
